Tweet,HateSpeech
pravzaprav gre za neumnost slovenskih volivcev ki mu to sploh omogočajo res butale,0 ni sporni govor
klani manipulirane množice avtokrati in diktatorji fake news histerija,0 ni sporni govor
kljub izjemni napetosti si ne morem pomagati da ne bi opazila čudovite obrazne strukture dancev,0 ni sporni govor
komunistični piloti se ne dajo ne glede na to kako jih z dejstvi focka prosti trg,0 ni sporni govor
ivan takim pravi drugorazredni tu mu dam prav,1 nespodobni govor
v prodajalni sens modna revija moških modnih oblačil,0 ni sporni govor
priznaj odkar je trump spustil raketo na musli generala se stvari same razpletajo v pravo smer temu se reče preciznost,0 ni sporni govor
v kraju ž pri v utrinek na za uspešno obnovo dediščine,2 žalitev
subasic nenavadno na napacni nogi in izven ravnotezja 31 za in zdaj bodo morali pa res preseci sami sebe,1 nespodobni govor
haiku pražnja budleja ščinkavček pili falzet v bliščavi svita avtor sašo florjanski,0 ni sporni govor
pripravite si mešanico za poživljajočo kopel z limono in ingverjem,0 ni sporni govor
nikoli ne gledam možine še manj pa puklavca nisem sadomazo,0 ni sporni govor
brko je vesel ker lahko med vajo sedi žigrad bežigrad district,0 ni sporni govor
stockholmski sindrom najbolj idiotske vrste je po vsem kar je idiolevica prizadejala slovenskemu ljudstvu ponovno voliti svoje rablje,0 ni sporni govor
dons je nedelja gregor nedelja dons se ne dela dons se pece palacinke s slivovo marmelado,0 ni sporni govor
govorim o stanju duha in politikih ki so dokazano kuroptivni in se vračajo spet in spet levi in desni,2 žalitev
spoka naj se ze v pokoj in pol naj za svoj dnar dobr nakopicen iz nedela v brusljui igra na orglce,0 ni sporni govor
včeraj sem odkrila stran poslušala nekaj oddaj apparatus in podrobnostiamazing ti si več kot le model z mikrofonom,0 ni sporni govor
socializem je iz moških naredil trote namesto žensk pa imamo danes povečini moškulje,0 ni sporni govor
otroci s posebnimi potrebami niso sitni in čudni želijo isto kot drugi otroci da so sprejeti ali jim željo,2 žalitev
mož je pred hišo namestil zvočnike in zdaj med drevesi v gozdu odmeva rock sobota po mojem okusu,1 nespodobni govor
gibanje prisilni jopiči v akciji bolj subinteligentno oblikovane zadeve pa že dolgo nisem videl,0 ni sporni govor
predvčerajšnjim šiška včeri sostro dons zalog manjka mi še beričevo pa blog do travel bloggerja,0 ni sporni govor
ne boste verjeli brglez na ta dan sklical izredno sejo dz interpelacija mkc,0 ni sporni govor
tasca misli da bo pes skos v kletki ko naju ne bo pa ponoc ko spimo tud krasn bom njo zaprla v boks,0 ni sporni govor
vujovic poskusa zaustaviti nalet celja v zagrebu celjani v 24 minuti vodijo 117,2 žalitev
pravijo da so izjemno strupeni za pse baje da ce ga pes polize ali dobi v usta takoj veterinarju pazite,0 ni sporni govor
seveda je problemko buzerantje indoktrinirajo,0 ni sporni govor
kupi lopato in ti ostane še za tv nato ti ostane samo še da potomstvo navdušiš za kidanje,2 žalitev
ne boste verjeli elektriko imamo pomoje za pol ure tako da večopravilno urejam stvari ob svetlobi jutri pa nabavim agregat,0 ni sporni govor
on se bo potegoval ljubljančani pa bodo potegnili,0 ni sporni govor
kako veš da je taprava ko si na krožnik poleg francoske stisne še malo majoneze za meso,0 ni sporni govor
bedaki zdej je pa tud že vsak lahko policaj nič čudnega da je tako,2 žalitev
da ne bo pomote komunisti niso bili nikoli komunisti ampak samo in le prevaranti,0 ni sporni govor
ne moj radar je nekoliko bližje v sloveniji od komunajzarjev si ne dovolim pametovati ajde,0 ni sporni govor
po podatkih policije v šotorišču trenutno čaka 300 prebežnikov pripeljalo jih je 6 avtobusov,2 žalitev
a niso upravo slabe banke nagnali zaradi visokih plač,0 ni sporni govor
ja da moraš pa take stvari razlagat je pa adijo pamet,0 ni sporni govor
ta dva posranca se zanimata samo za korist lastne riti,0 ni sporni govor
sej razumem da greš na forum vprašat kako se kej nardi s telefonom sam če maš pa search pa poiščeš predn sprašuješ,0 ni sporni govor
hočeš rečt da se film o serijskem morilcu ne konča s srečnim koncem spoiler,0 ni sporni govor
ptuj nikoli ne sme postati rdeči nikoli,0 ni sporni govor
moderndorfer misli nadaljevati kjer je končal pa prav tega smo se vsi bali,0 ni sporni govor
jato je huje kot tazeleni turborizling šmarjola,0 ni sporni govor
zanimivo zapažanje več ko imajo buzeranti družbeno priznanih pravic in prviliegijev manj je duhovnih poklicev verjetno samo naključje,0 ni sporni govor
naši rumeni telovniki se morajo obvezno sprehoditi tudi po kolodvorski mimo tovarne laži in propagande,2 žalitev
dimnikarji pojasnila ministrstva za okolje in prostor so netočna,2 žalitev
prodam videorekorder samsung v stilski črnosivi barvi resnemu priložim tudi kabel,2 žalitev
nemški osebni promet v prihodnje individualna mobilnost brez lastništva vozila ekonomistka kemfert v oddaji m lanza,0 ni sporni govor
psssst olje filter ipd drugič sama nabavi v avtodelishopih ker pri teh zadevah servisi nabijajo marže do neba,0 ni sporni govor
v peklu ne zmanjka prostora kar velik priliv bi bil če bi parklji opravili svoje delo,0 ni sporni govor
tajfun in tajkunkako slicni sta ti dve besedi po obeh pa ostane nepopravljivo razdejanje ogromna skoda in trpljenje,0 ni sporni govor
utrinki s snemanja oddaje dobeo jutro v našem muzeju muzej novejše zgodovine celje,2 žalitev
i d i o t komunajzarski te nič ni sram podrzaj se še prej pa vrni dijakom ukradeni denar,0 ni sporni govor
jaz sem že odjavil peč raje 10x več plača elektrike kot pa podpiram to bando in cerarja,0 ni sporni govor
morala bi spucat šporhet pa ga nočm,0 ni sporni govor
zdaj ko je senčar odstopil majnik nima več tarče,2 žalitev
ker sovraznosti prihajajo kot bumerang nazaj in zadenejo vse skupaj ne glede na polozaj,0 ni sporni govor
meritve so pokazale visoko koncentracijo ksenofobije v notranjih prostorih ugasnite tv odprite okna,0 ni sporni govor
terapevtov je bilo že pred prihodom beguncev premalo postelja v telovadnici in nekaj evrov v žep pač ne zadošča,0 ni sporni govor
poglejte si to razliko med obupanjem in vstrajanjem marsi kdo bi se od otrok lahko cesa naucil,0 ni sporni govor
sds zmagala stvari pa ne bodo urejene ampak se bodo še bolj sfižile,0 ni sporni govor
če lahko čehi shajajo s komunisti v vladi bomo najbrž tudi mi preživeli ce bo levica podprla vlado,0 ni sporni govor
saj tut sama ne razume kaj bi rada povedala morda to da so izgubili enega poslanca dobli pa bogovica,0 ni sporni govor
tudi če ne bi blokiral ljudi ne bi bil vreden funkcije,0 ni sporni govor
to so naredili v komunizmu vernike in liderje so ukinili precej konkretno,0 ni sporni govor
ne izključuj teh farbinatk prehitro morda pa pridejo na sod,2 žalitev
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,0 ni sporni govor
sarec je dokazal samo da zna zapravljat in odpuscat pa je dosegel kar dobro podporo,0 ni sporni govor
milenijec kekec jaz pa pojdem in zasejem prezir ter letargijo pri ljudeh v eni roki nosim iphone v drugi roki avokado toast,0 ni sporni govor
vozniki dejte mal preverjat če vam vse žarnice v avtu delajo ne bit brezbrižni in šlampasti pa še za varnost vseh je bolje,2 žalitev
tojeto kar je na fotki nekje se mi je izgubil en polnilec kompenziram z dodatnim paščkom,0 ni sporni govor
serpentinšek pravi program bomo vrgli na mizo in se pogovorili če smo za skup smo če ne pa ne kva je zdej babe a ni tko,2 žalitev
v oddaji dobro jutro lobirate za vlado ceste itdnerealno neresnice veliko laži,0 ni sporni govor
jaz tudi sam sem dons spet mal zmatrana pa možgan ni potegnu pa si ga rešla,0 ni sporni govor
preberite si mišljenje bivšega vodjo nkbm hoisa pa vam bo precej bolj jasno poslovanje snb,0 ni sporni govor
savo bomo itak segreli ker bo hladila jedrski reaktor pod šmarno goro glej projekt atomske orgle,0 ni sporni govor
janša je v slov politiki potreben tako kot ogenj v zaraščenem gozdu kot neron v rimu kot hitler v evropi,2 žalitev
zakaj vsi politiki slikani z lopatami in ne za računalnikom ker so sprogramirani na abakus,2 žalitev
a veš ko te po 6 letih pohvalijo za prejeto nagrado za inovativnost še,0 ni sporni govor
lahko jih naročiš pri proizvajalcu znakov prodajajo jih pa tudi v prodajalnah daril v btcju hala a v kleti sem jih videl,2 žalitev
merska enota za izgubljene živce zavoljo kljubovanja posameznika ali skupine vsakršni logiki en shkodran,0 ni sporni govor
simptomatično je da so nemški nacionalsocialisticni brambovci tako močni prav v karlmarxstadt,0 ni sporni govor
lahko se tolažiš z nam ostane le,0 ni sporni govor
sramota in katastrofa ali mora priti ulrik ii celski da to razžene ali pobije,0 ni sporni govor
po tej knjigi lahko petrič mirno pošlje v stečaj prej to stori manjša bo škoda za kolektor,2 žalitev
mi pa lagano v foteljih ni čudno da smo kjer smo,2 žalitev
glede na to da opažam da je med nami veliko retardov upam da živali preživijo tole sranje,0 ni sporni govor
popoldne imam frizerko še vedno se odločam med pobrito glavo in nečim z lasmi,0 ni sporni govor
v strašni zgodovini holokavsta je prav ta akcija največja posamezna operacija uničevanja judov,2 žalitev
sumljivi so ti fricli brez kleti po mojem držijo te miljarde v štumfih,0 ni sporni govor
aja pa navadni piskoti skatlice narejene iz kartonskih krožnikov,0 ni sporni govor
banda rdečuharska zatlačte si to v vaš šupak pa praznujte mi slovenci praznujemo vesel in srečen božič,1 nespodobni govor
kakšno srečo imajo angleži da imajo vodstvo ki ni prepovedalo in uničilo pameti in se bodo zadnji trenutek rešili,0 ni sporni govor
domoljubi pozor levičarji spet promovirajo evtanazijo kot cenejšo rešitev,2 žalitev
slabo niti srednje sole si ne zna kupit pol bi pa o cepivih govorila,1 nespodobni govor
pušenjak zna iz tega še kaj berljivega napraviti,2 žalitev
nateguje elastiko kučanovih gat kot pred njim že mnogi,0 ni sporni govor
izolacija fasade kje lahko dobite subvencijo in koliko energije prihranite z obnovo,0 ni sporni govor
sicer pa upam da boste vi kot novi vodja stranke takrat bolj pritisnili ne pa padal na limanice,0 ni sporni govor
bača teče po hudourniški soteski kjer sinje zeleni tolmuni v svoji neizmerni lepoti skrivajo pravo ribje,0 ni sporni govor
samo tega levaki in ritni nastavljači nočejo in nočejo dojetiprej bi to človek živali dopovedal,2 žalitev
opravičilo sprejeto nič od tega nisem rekla btw kaj bi pa vi storili,2 žalitev
ljubljana slovenia,2 žalitev
mislim da je potrebno pri nameravanem tako drastičnem znižanju sredstev za prostovoljne gasilce v proračunu za leto 2014 še enkrat premislit,0 ni sporni govor
mojo dolenjsko idilo ki je kar kičasto lepa moti zobobol brrrr,2 žalitev
v isti sapi sprejmejo avtenticno razlago kot potrebno pol pa za nazaj komentirajo nic ne velja za nazaj vedno od zdaj naprej,0 ni sporni govor
bolj levaki napadajo trumpabolj je amerika uspešnejša pod njem,0 ni sporni govor
resno nimate boljsga dela kot se na fedtivalu moriti ljudi z temi vasimi sranji,0 ni sporni govor
koristni idioti v sekti,2 žalitev
čakamo še adriatic ne bomo dolgo čakati se ve,0 ni sporni govor
vodebove izjave so resda debilne in ostudne a se komajda kosajo z vodebilovim glasom,1 nespodobni govor
vedno so drugi krivi in vedno nas boli rit nekaj očitno ne delamo prav,0 ni sporni govor
breaking škandal kučan ni ploskal avsenikom do gdaj še vi ste bolani,0 ni sporni govor
bravo res je v dezelah z odl pitno vodo neumnost kupovati ustekleniceno voda s porukom,2 žalitev
butast sodnik podkrepljen z gnilo ameriško aroganco zmagovalka pa kot zadnji ogabno,2 žalitev
itq ker misli samo na svojo rit,0 ni sporni govor
jutranji moment sprehod na debelem rtiču nasproti prideta dva možakarja 70 v žepu telefon nabija honky tonk woman,0 ni sporni govor
pri 52 sem podoben novofundlandcu to je davek na grehe iz mladosti zvečer bom gledal fuzbal solarij je za pudle,0 ni sporni govor
interpelacija zoper zloraba ovs zavajanja nezakonita razrešitev škerbinca via,0 ni sporni govor
to je samo sirsi model z belim nosilcem te ki si jo slikal,0 ni sporni govor
vsi so zadovoljni boljševiki so zmagali sds je 2x boljša od nsi nsi ostaja v parlamentu sms pa gre z naropanim plenom komot v penzijo,2 žalitev
za nogomet mi je isto k za lanski sneg sam me pa zabava napovedovat pa mi mamo interno tlele ti si ekstra z mano ce ces 925811000741367808 warningtweepybinderrate limit reached sleeping for,0 ni sporni govor
izdelajte tablete proti kašlju kar doma domače septolete,0 ni sporni govor
ali kako že pravijo podarjeni legokocki se ne gleda v zobe,0 ni sporni govor
hja to je ta korajža in modus operandi ki ga ljudje poskrajo v okviru svojih mehurčkov škoda,0 ni sporni govor
kot mimogrede opazim na nori24 razkazuje obupen okus oblačenja,0 ni sporni govor
zvonlonej vidimo da se je stanje pri njemu občutno poslabšalo zvonili bomo da se popravi bong,0 ni sporni govor
največji zrezek ki je visel s krožnika so mi postregli na dunaju ni to samo naša lastnost,0 ni sporni govor
mah ta ugibanja kaj bi če bi so brez veze če se foter ne bi silil hčerka ne bi rinila v washington,0 ni sporni govor
straniščna golazen dela sramoto sloveniji tudi v tujini,0 ni sporni govor
stranke niso navdušene nad jankovićevim levim blokom via,0 ni sporni govor
židanwcsd deluješ kot debil na 24ur zvečer skoči v wcškolko in potegni vodo da odplakne drek,2 žalitev
pravkar igram igro biathlon mania pridruži se in me poskusi premagati,0 ni sporni govor
ob 13 uri v kr slovesnost ob dnevu sv glavni govornik prs zbrane bosta nagovorila še min in nač gšsv gm božič,2 žalitev
borghesia iz prihajajoče plošče proti kapitulaciji s poezijo srečkq kosovela objavlja prov skladbo rodovnik,0 ni sporni govor
taki so komunisti in mi jih volimo,0 ni sporni govor
so premalokrat bili na vladi ne morem rečt enakega za tvoje vedno nove leve,0 ni sporni govor
malo sta me zbegala in pretnar s teorijo torzijskega polja,0 ni sporni govor
dragi politiki država ni vredna da bi fantje šli služit vojaški rok kaj šele branit državo se pokradli zakaj bi se borili,0 ni sporni govor
soboški gimnazijci na simulaciji evropskega parlamenta v strasbourgu,1 nespodobni govor
kdor ne skače ni slovenc,0 ni sporni govor
sedaj bo še on svoje ovčice oblekel v rumene telovnike in bojo blejali pred džamijo,2 žalitev
alkohola v trgovini mulcem res ne prodajo zato pa ni panike naj 9letnik spije pol litra kofeinsko cukrane energijske pijače to pa,0 ni sporni govor
čas bi bil za eno redno politično nekorektno tv oddajo vse kar vidim sedaj je ali amatersko nabijanje ali pa preveč poštirkano,0 ni sporni govor
da je pa slovenija postala največja komunistična vukojebina pa vemo že dolgo časa,0 ni sporni govor
možje bodimo zgled v družini bodimo prvi ki odpuščamo ljubimo prosimo odpuščanja vzpodbujajo pohvalimo,0 ni sporni govor
komunist židan pa obljublja še več kot komunisti leta 1945 pa vemo kaj smo takrat dobili od njih,0 ni sporni govor
pozor za valentinov koncert perpetuum jazzile in vlado kreslin je na voljo samo še nekaj vstopnic pohitite in,2 žalitev
rok golob se s simfonično ekstazo 2 vrača v ljubljano,0 ni sporni govor
varda na pomoč neki tujci se plazijo po naših gričih,2 žalitev
bolj verjeten scenarij je da bo treba registrirat se bicikle in skiroje ddv pa bo sel na 25,0 ni sporni govor
divica zdaj ponoci neznanci razstrelili bankomat to so posledice,2 žalitev
tonin bi zdravstvo vodil preko gospodarske družbe stečaji bi se kar vrstili bolniki pa,2 žalitev
pozor pozor navice o predsedniških kandidatih popovič je preveč bolan da bi hodil na sodišča ima pa,2 žalitev
